Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP
2025-01-08,金山办公,EQ,261.24,260.17,262.0,249.05,257.78,257.78,256.27666666666664
2025-01-09,金山办公,EQ,257.78,255.77,266.33,255.0,262.44,262.44,261.25666666666666
2025-01-10,金山办公,EQ,262.44,261.89,268.0,255.51,255.51,255.51,259.67333333333335
2025-01-13,金山办公,EQ,255.51,251.68,260.42,251.18,255.0,255.0,255.53333333333333
2025-01-14,金山办公,EQ,255.0,256.28,278.98,253.99,276.0,276.0,269.6566666666667
2025-01-15,金山办公,EQ,276.0,275.1,279.0,273.01,274.9,274.9,275.63666666666666
2025-01-16,金山办公,EQ,274.9,275.65,285.66,273.01,274.82,274.82,277.83
2025-01-17,金山办公,EQ,274.82,274.0,283.9,273.1,276.15,276.15,277.71666666666664
2025-01-20,金山办公,EQ,276.15,278.94,283.0,276.3,279.6,279.6,279.6333333333333
2025-01-21,金山办公,EQ,279.6,280.0,282.0,276.01,279.8,279.8,279.27
2025-01-22,金山办公,EQ,279.8,278.9,279.33,274.11,277.19,277.19,276.8766666666667
2025-01-23,金山办公,EQ,277.19,279.0,287.33,277.28,282.53,282.53,282.37999999999994
2025-01-24,金山办公,EQ,282.53,282.0,307.8,281.3,305.03,305.03,298.04333333333335
2025-01-27,金山办公,EQ,305.03,320.28,324.51,313.2,314.0,314.0,317.2366666666667
2025-02-05,金山办公,EQ,314.0,350.0,376.8,340.0,371.11,371.11,362.6366666666666
2025-02-06,金山办公,EQ,371.11,363.96,371.5,356.46,366.5,366.5,364.82
2025-02-07,金山办公,EQ,366.5,368.0,383.8,365.0,373.86,373.86,374.21999999999997
2025-02-10,金山办公,EQ,373.86,373.94,382.22,362.0,377.46,377.46,373.8933333333334
2025-02-11,金山办公,EQ,377.46,374.08,388.33,372.59,377.97,377.97,379.62999999999994
2025-02-12,金山办公,EQ,377.97,376.89,402.84,374.23,393.09,393.09,390.0533333333333
2025-02-13,金山办公,EQ,393.09,392.0,408.68,384.76,386.0,386.0,393.1466666666667
2025-02-14,金山办公,EQ,386.0,380.0,388.0,368.8,384.0,384.0,380.26666666666665
2025-02-17,金山办公,EQ,384.0,392.0,395.0,371.5,376.0,376.0,380.8333333333333
2025-02-18,金山办公,EQ,376.0,372.0,376.5,357.09,360.0,360.0,364.53
2025-02-19,金山办公,EQ,360.0,358.01,367.99,357.0,365.0,365.0,363.33
2025-02-20,金山办公,EQ,365.0,364.27,369.0,359.3,364.39,364.39,364.23
2025-02-21,金山办公,EQ,364.39,364.43,372.79,355.25,371.6,371.6,366.5466666666666
2025-02-24,金山办公,EQ,371.6,366.0,385.0,363.0,373.72,373.72,373.9066666666667
2025-02-25,金山办公,EQ,373.72,364.79,373.33,361.02,366.5,366.5,366.95
2025-02-26,金山办公,EQ,366.5,367.68,369.87,361.0,363.6,363.6,364.8233333333333
2025-02-27,金山办公,EQ,363.6,365.0,366.0,346.56,352.5,352.5,355.02
2025-02-28,金山办公,EQ,352.5,354.44,362.33,344.03,346.19,346.19,350.84999999999997
2025-03-03,金山办公,EQ,346.19,355.0,368.0,351.0,356.01,356.01,358.33666666666664
2025-03-04,金山办公,EQ,356.01,355.85,365.65,352.6,355.48,355.48,357.91
2025-03-05,金山办公,EQ,355.48,355.55,358.8,353.21,355.52,355.52,355.8433333333333
2025-03-06,金山办公,EQ,355.52,370.0,401.99,368.12,398.08,398.08,389.3966666666667
2025-03-07,金山办公,EQ,398.08,390.3,398.0,388.0,391.88,391.88,392.6266666666667
2025-03-10,金山办公,EQ,391.88,390.02,391.34,356.66,364.0,364.0,370.6666666666667
2025-03-11,金山办公,EQ,364.0,359.0,364.0,352.0,355.89,355.89,357.2966666666666
2025-03-12,金山办公,EQ,355.89,360.71,362.84,356.09,357.5,357.5,358.80999999999995
2025-03-13,金山办公,EQ,357.5,356.5,358.42,347.33,349.8,349.8,351.84999999999997
2025-03-14,金山办公,EQ,349.8,348.0,353.93,346.85,353.0,353.0,351.26
2025-03-17,金山办公,EQ,353.0,353.16,355.98,344.27,346.1,346.1,348.7833333333333
2025-03-18,金山办公,EQ,346.1,348.08,350.92,342.0,344.3,344.3,345.74
2025-03-19,金山办公,EQ,344.3,344.5,344.93,337.06,339.0,339.0,340.33
2025-03-20,金山办公,EQ,339.0,340.0,341.48,320.03,323.6,323.6,328.37
2025-03-21,金山办公,EQ,323.6,322.5,322.5,308.35,309.38,309.38,313.41
2025-03-24,金山办公,EQ,309.38,309.0,315.3,306.1,312.93,312.93,311.4433333333334
2025-03-25,金山办公,EQ,312.93,313.5,319.77,306.68,313.42,313.42,313.29
2025-03-26,金山办公,EQ,313.42,313.0,317.77,310.33,311.0,311.0,313.0333333333333
2025-03-27,金山办公,EQ,311.0,309.09,313.28,304.15,305.17,305.17,307.5333333333333
2025-03-28,金山办公,EQ,305.17,305.59,307.91,302.11,303.8,303.8,304.6066666666666
2025-03-31,金山办公,EQ,303.8,294.0,301.86,292.44,299.12,299.12,297.8066666666667
2025-04-01,金山办公,EQ,299.12,301.0,304.93,295.03,295.48,295.48,298.48
2025-04-02,金山办公,EQ,295.48,296.0,300.79,295.5,297.86,297.86,298.05
2025-04-03,金山办公,EQ,297.86,294.99,307.9,294.99,304.48,304.48,302.45666666666665
2025-04-07,金山办公,EQ,304.48,290.0,301.0,266.58,281.03,281.03,282.86999999999995
2025-04-08,金山办公,EQ,281.03,281.55,287.58,278.02,286.3,286.3,283.96666666666664
2025-04-09,金山办公,EQ,286.3,282.0,309.97,282.0,303.95,303.95,298.64000000000004
2025-04-10,金山办公,EQ,303.95,311.15,312.0,298.53,301.72,301.72,304.0833333333333
2025-04-11,金山办公,EQ,301.72,300.89,309.68,296.22,308.0,308.0,304.6333333333334
2025-04-14,金山办公,EQ,308.0,308.0,308.9,302.34,303.6,303.6,304.94666666666666
2025-04-15,金山办公,EQ,303.6,303.2,304.65,296.66,300.76,300.76,300.69
2025-04-16,金山办公,EQ,300.76,300.78,308.0,296.01,308.0,308.0,304.00333333333333
2025-04-17,金山办公,EQ,308.0,304.9,315.35,304.2,310.5,310.5,310.01666666666665
2025-04-18,金山办公,EQ,310.5,307.59,310.5,305.08,307.03,307.03,307.53666666666663
2025-04-21,金山办公,EQ,307.03,305.08,310.94,302.06,309.5,309.5,307.5
2025-04-22,金山办公,EQ,309.5,307.98,309.5,301.73,303.69,303.69,304.97333333333336
2025-04-23,金山办公,EQ,303.69,305.88,308.8,300.05,300.54,300.54,303.13000000000005
2025-04-24,金山办公,EQ,300.54,297.0,297.0,279.0,282.52,282.52,286.17333333333335
2025-04-25,金山办公,EQ,282.52,283.0,286.66,279.16,284.84,284.84,283.55333333333334
2025-04-28,金山办公,EQ,284.84,284.8,289.29,280.12,283.23,283.23,284.21333333333337
2025-04-29,金山办公,EQ,283.23,282.0,286.34,280.0,281.42,281.42,282.58666666666664
2025-04-30,金山办公,EQ,281.42,281.26,295.95,280.55,293.19,293.19,289.8966666666667
2025-05-06,金山办公,EQ,293.19,297.53,313.88,297.53,309.05,309.05,306.82
2025-05-07,金山办公,EQ,309.05,315.01,315.87,304.88,307.59,307.59,309.44666666666666
2025-05-08,金山办公,EQ,307.59,305.5,309.36,304.75,306.21,306.21,306.7733333333333
2025-05-09,金山办公,EQ,306.21,305.0,306.3,300.1,300.18,300.18,302.1933333333334
2025-05-12,金山办公,EQ,300.18,301.88,302.6,295.02,298.08,298.08,298.56666666666666
2025-05-13,金山办公,EQ,298.08,300.78,302.78,296.68,298.0,298.0,299.15333333333336
2025-05-14,金山办公,EQ,298.0,298.0,303.88,294.5,298.5,298.5,298.96
2025-05-15,金山办公,EQ,298.5,298.0,298.0,289.0,290.03,290.03,292.3433333333333
2025-05-16,金山办公,EQ,290.03,288.88,290.9,287.28,290.45,290.45,289.5433333333333
2025-05-19,金山办公,EQ,290.45,290.06,290.45,284.0,284.9,284.9,286.45
2025-05-20,金山办公,EQ,284.9,285.51,290.88,284.78,285.57,285.57,287.07666666666665
2025-05-21,金山办公,EQ,285.57,285.9,287.78,283.54,284.7,284.7,285.34
